timestamp,open,high,low,close,volume
2026-05-01T00:00:00+00:00,100.0,100.09519044343848,99.62647082445055,99.89458229444075,140336.08753796195
2026-05-01T00:01:00+00:00,99.89458229444075,100.13115837235694,98.93905021483123,99.43475601944297,66787.73062085418
2026-05-01T00:02:00+00:00,99.43475601944297,99.52505785570354,98.75249844908743,99.0313427013646,173252.11271016242
2026-05-01T00:03:00+00:00,99.0313427013646,99.42697662500159,97.53824925012763,97.63431854591373,142930.3715458769
2026-05-01T00:04:00+00:00,97.63431854591373,98.62225891459697,97.60865384338163,98.32001255697122,192259.86883160856
2026-05-01T00:05:00+00:00,98.32001255697122,98.82623194249983,98.15780788269673,98.6865259905076,190066.3298841583
2026-05-01T00:06:00+00:00,98.6865259905076,99.16668774754068,97.96264758237706,98.32922706600021,189769.8419349694
2026-05-01T00:07:00+00:00,98.32922706600021,98.68325108149038,98.31702756764996,98.51317948273848,130163.2636854058
2026-05-01T00:08:00+00:00,98.51317948273848,98.84381762245684,98.43074198330261,98.45468528264091,165454.2624618517
2026-05-01T00:09:00+00:00,98.45468528264091,98.81563183880476,97.66437272109222,97.98626151780974,65244.692739487036
2026-05-01T00:10:00+00:00,97.98626151780974,98.3999573791712,97.55420719557205,98.26963887126226,56711.89742303257
2026-05-01T00:11:00+00:00,98.26963887126226,98.27541899393121,97.70631397377414,97.92112765397414,167944.73242256156
2026-05-01T00:12:00+00:00,97.92112765397414,98.35815741998293,97.2603884889697,97.56494074923614,150987.53567807667
2026-05-01T00:13:00+00:00,97.56494074923614,98.03150435163693,96.86035910402549,96.98511193088461,192051.8517621523
2026-05-01T00:14:00+00:00,96.98511193088461,97.09433680145176,96.85293907892306,97.01176616633433,95659.58841019735
2026-05-01T00:15:00+00:00,97.01176616633433,97.08627373045172,96.54011003216104,96.7699276818194,124249.42472736325
2026-05-01T00:16:00+00:00,96.7699276818194,97.04974922118342,96.66393244680407,96.8402511134459,168009.30636581674
2026-05-01T00:17:00+00:00,96.8402511134459,97.12959504863278,96.13513115168732,96.35379643652854,141346.8563381973
2026-05-01T00:18:00+00:00,96.35379643652854,96.83025759030687,96.15089222333842,96.22228040321197,177275.4719303125
2026-05-01T00:19:00+00:00,96.22228040321197,96.68582937107013,95.16088508264903,95.60255691392071,109208.80037805371
2026-05-01T00:20:00+00:00,95.60255691392071,96.28706563812197,95.29282801701896,95.81381588746949,176774.37000185082
2026-05-01T00:21:00+00:00,95.81381588746949,95.93146060116524,95.66724874183183,95.7123238430971,179194.59946755588
2026-05-01T00:22:00+00:00,95.7123238430971,95.99892635786753,95.58672186939395,95.67910355879057,185447.59886732738
2026-05-01T00:23:00+00:00,95.67910355879057,95.8926575118846,95.28244061106071,95.68412871563321,109691.96727401952
2026-05-01T00:24:00+00:00,95.68412871563321,95.79483635088559,94.8346550586369,95.01156804316345,186241.3909797855
2026-05-01T00:25:00+00:00,95.01156804316345,95.22489326392729,94.88800356756471,95.19377567011774,96365.49030213851
2026-05-01T00:26:00+00:00,95.19377567011774,96.0665670879349,95.18267699443592,95.98558962572707,139085.7647646141
2026-05-01T00:27:00+00:00,95.98558962572707,96.15762062842659,94.69148338115747,95.01225275184059,196989.57405593793
2026-05-01T00:28:00+00:00,95.01225275184059,95.05406846635839,93.73794516012937,94.00601807387697,146673.21864615998
2026-05-01T00:29:00+00:00,94.00601807387697,94.07686993561279,92.72367372117495,93.11494011128282,138862.5112857785
2026-05-01T00:30:00+00:00,93.11494011128282,93.34153374440787,93.03591790810448,93.32069920532483,104148.11802093723
2026-05-01T00:31:00+00:00,93.32069920532483,93.61134945032651,92.84365504642838,93.1942027933197,127041.42148257917
2026-05-01T00:32:00+00:00,93.1942027933197,93.7411989828289,92.80881272210567,93.51082735441175,123589.84156310135
2026-05-01T00:33:00+00:00,93.51082735441175,93.77576077217527,93.12550609786152,93.66170282718024,151637.82675901667
2026-05-01T00:34:00+00:00,93.66170282718024,93.90819642330324,93.2238359196588,93.57303399166884,130976.38036211632
2026-05-01T00:35:00+00:00,93.57303399166884,93.77161785543511,93.3119475859864,93.51879520438314,97765.3833127033
2026-05-01T00:36:00+00:00,93.51879520438314,93.82701128106305,93.2306536650755,93.25275775187372,78622.19784155542
2026-05-01T00:37:00+00:00,93.25275775187372,93.9073285338395,92.95235265680122,93.47143979444489,198099.26495776916
2026-05-01T00:38:00+00:00,93.47143979444489,93.63655340374538,92.74732764190479,92.75924314577857,142902.35425202196
2026-05-01T00:39:00+00:00,92.75924314577857,93.05846198520489,92.33920008958923,92.37885024078516,75970.95403609947
2026-05-01T00:40:00+00:00,92.37885024078516,92.47996662365682,92.11750972065302,92.30633307774278,100692.96936095873
2026-05-01T00:41:00+00:00,92.30633307774278,93.39224822505722,92.25059022927466,92.95540458055446,147524.30958316664
2026-05-01T00:42:00+00:00,92.95540458055446,93.24249385270237,92.20690927751804,92.41576092920722,85792.77047868664
2026-05-01T00:43:00+00:00,92.41576092920722,92.48911475541423,91.34448779560455,91.7348393540195,184300.8643526201
2026-05-01T00:44:00+00:00,91.7348393540195,91.85274204290717,91.2145690955666,91.29406670071141,131078.51469472708
2026-05-01T00:45:00+00:00,91.29406670071141,91.62714769646308,90.92973264630572,91.55429274516108,152129.00159090757
2026-05-01T00:46:00+00:00,91.55429274516108,91.63629519432337,90.80885908320236,91.26406632704114,149525.04873574607
2026-05-01T00:47:00+00:00,91.26406632704114,91.82748797864788,91.247053334985,91.68684088886666,74261.61340520633
2026-05-01T00:48:00+00:00,91.68684088886666,92.06416453267974,90.45913766455593,90.65093210607334,189822.1106590342
2026-05-01T00:49:00+00:00,90.65093210607334,91.18966078104783,90.33023571124455,90.98174075405103,176867.41407483007
2026-05-01T00:50:00+00:00,90.98174075405103,91.39749370950027,90.64889154987483,91.27100580096126,71898.04640217632
2026-05-01T00:51:00+00:00,91.27100580096126,91.46225317755705,90.31822877198721,90.44481069215561,135434.42920097755
2026-05-01T00:52:00+00:00,90.44481069215561,90.56573460365887,89.96803452281165,90.33344311559748,129189.91981859159
2026-05-01T00:53:00+00:00,90.33344311559748,91.0353812190022,90.16574742379935,90.70264653468779,96437.98242338422
2026-05-01T00:54:00+00:00,90.70264653468779,90.72930460804001,90.47032212905836,90.56122405756038,106283.22460073998
2026-05-01T00:55:00+00:00,90.56122405756038,90.96453780850463,90.32674665247822,90.83318005909418,88879.08754013204
2026-05-01T00:56:00+00:00,90.83318005909418,91.88281345485727,90.55501377518083,91.7345492838297,144701.48730750417
2026-05-01T00:57:00+00:00,91.7345492838297,91.81780733999109,91.29273809210268,91.67674366528267,114293.70417562423
2026-05-01T00:58:00+00:00,91.67674366528267,92.01510225797357,91.06207284165167,91.3653973768719,65063.51288946456
2026-05-01T00:59:00+00:00,91.3653973768719,91.4477392364263,90.79424252169622,90.8319922841229,84076.17283278557
2026-05-01T01:00:00+00:00,90.8319922841229,91.08135915376428,90.57091531712338,90.94472319090674,72731.98742503121
2026-05-01T01:01:00+00:00,90.94472319090674,90.97040441745412,90.51775522805609,90.67378033774887,144424.80483821104
2026-05-01T01:02:00+00:00,90.67378033774887,91.01633936820346,90.09305333829602,90.41177400213509,133130.0927870798
2026-05-01T01:03:00+00:00,90.41177400213509,90.57626150626811,90.16333643211749,90.18365510722344,108880.0780676957
2026-05-01T01:04:00+00:00,90.18365510722344,90.59253616245205,89.8872406143635,90.29639631192569,132073.73291840713
2026-05-01T01:05:00+00:00,90.29639631192569,90.39447449781179,89.28202179659073,89.63679136502766,144321.05695522728
2026-05-01T01:06:00+00:00,89.63679136502766,89.64656186255408,88.75818660175784,88.77601135996056,82475.15314811301
2026-05-01T01:07:00+00:00,88.77601135996056,88.91912635047314,87.5202575234942,87.52697991087611,58343.624834830945
2026-05-01T01:08:00+00:00,87.52697991087611,88.21951476020577,87.13665707440815,87.87720499074018,194323.81880632305
2026-05-01T01:09:00+00:00,87.87720499074018,88.24516696333295,87.3411957283165,87.73399117668578,77826.95799948685
2026-05-01T01:10:00+00:00,87.73399117668578,88.3761984838068,87.65652856495987,88.222321218563,86290.31838595378
2026-05-01T01:11:00+00:00,88.222321218563,88.59591662565097,87.63603706188994,88.04211015799278,155630.08533645366
2026-05-01T01:12:00+00:00,88.04211015799278,88.06427428638334,87.3627766931099,87.54075420462307,197872.41657015428
2026-05-01T01:13:00+00:00,87.54075420462307,87.80349136404908,87.31356568012838,87.57487079885489,68538.15924080642
2026-05-01T01:14:00+00:00,87.57487079885489,87.68758947310961,87.1607413730424,87.36643340117305,110360.90842177579
2026-05-01T01:15:00+00:00,87.36643340117305,87.55823665941205,86.50167688043754,86.64681153157677,178373.71721937985
2026-05-01T01:16:00+00:00,86.64681153157677,86.74283431730723,85.71122867746446,86.09186170009421,62737.38591713508
2026-05-01T01:17:00+00:00,86.09186170009421,87.06950119474779,85.82903348666282,86.68221950448435,87550.46561303161
2026-05-01T01:18:00+00:00,86.68221950448435,86.81318535790383,86.25838528731991,86.66243680365945,142057.6671969533
2026-05-01T01:19:00+00:00,86.66243680365945,87.07917765080137,86.39288372424338,86.66953757983069,174384.80834766812
2026-05-01T01:20:00+00:00,86.66953757983069,86.71681155663836,85.97741900998368,86.37685078044727,65395.45376714676
2026-05-01T01:21:00+00:00,86.37685078044727,86.56248802383362,85.68619174565143,85.9074978784345,112453.32116119766
2026-05-01T01:22:00+00:00,85.9074978784345,86.3098873142288,85.70351309712757,86.11894227128116,138819.75639553583
2026-05-01T01:23:00+00:00,86.11894227128116,86.4244211412088,85.65654310364305,85.90192668419435,132057.6335716364
2026-05-01T01:24:00+00:00,85.90192668419435,86.05011707281527,85.40299079461559,85.40551845050612,130331.21202501615
2026-05-01T01:25:00+00:00,85.40551845050612,85.61582738901208,84.8508040121148,85.17773513423401,198952.48913138997
2026-05-01T01:26:00+00:00,85.17773513423401,85.20773859132876,84.56442891448131,84.62350330607013,197617.87235930396
2026-05-01T01:27:00+00:00,84.62350330607013,84.75510616442351,84.13572662171674,84.53471463474106,81546.0708261612
2026-05-01T01:28:00+00:00,84.53471463474106,85.15105352614346,84.51599226439869,84.84350248228128,88346.02165673854
2026-05-01T01:29:00+00:00,84.84350248228128,84.88843194949402,84.02217679567853,84.32075058662153,110006.29647307891
2026-05-01T01:30:00+00:00,84.32075058662153,84.95151777608805,83.99671203723138,84.75550555260942,65145.265507977085
2026-05-01T01:31:00+00:00,84.75550555260942,84.85582511617126,84.07596576448371,84.30427763148953,71955.97253812413
2026-05-01T01:32:00+00:00,84.30427763148953,84.37403288770568,84.16008598211785,84.20039963480362,134752.28520627343
2026-05-01T01:33:00+00:00,84.20039963480362,84.25147370802132,83.34194500641584,83.68148404034176,198041.63021468234
2026-05-01T01:34:00+00:00,83.68148404034176,84.02201158340854,83.28755879163312,83.42154080386098,94067.45244820292
2026-05-01T01:35:00+00:00,83.42154080386098,83.70795073672993,83.15469590887524,83.27460003263674,79768.83054842826
2026-05-01T01:36:00+00:00,83.27460003263674,83.43259530754561,82.64069413509732,82.92778396617007,142477.9914265387
2026-05-01T01:37:00+00:00,82.92778396617007,83.09017354366392,82.07100024996753,82.471742283234,94625.82148600963
